date,time,overpoints,click,mode_id
2017-06-04,10:10:51,0,0,7
2017-06-04,10:10:52,0,0,1
2017-06-04,10:10:53,0,0,1
2017-06-04,10:10:54,0,0,1
2017-06-04,10:10:55,0,0,1
2017-06-04,10:10:56,0,0,1
2017-06-04,10:10:57,0,0,1
2017-06-04,10:10:58,0,0,1
2017-06-04,10:10:59,0,0,1
2017-06-04,10:11:00,0,0,1
2017-06-04,10:11:01,0,0,1
2017-06-04,10:11:02,0,0,1
2017-06-04,10:11:03,0,0,1
2017-06-04,10:11:04,0,0,1
2017-06-04,10:11:05,0,0,1
2017-06-04,10:11:06,0,0,1
2017-06-04,10:11:07,0,0,1
2017-06-04,10:11:08,0,0,1
2017-06-04,10:11:09,0,0,1
2017-06-04,10:11:10,0,0,1
2017-06-04,10:11:11,0,0,1
2017-06-04,10:11:12,0,0,1
2017-06-04,10:11:13,0,0,1
2017-06-04,10:11:14,0,0,1
2017-06-04,10:11:15,0,0,1
2017-06-04,10:11:16,0,0,1
2017-06-04,10:11:17,0,0,1
2017-06-04,10:11:18,0,0,1
2017-06-04,10:11:19,0,0,1
2017-06-04,10:11:20,0,0,1
2017-06-04,10:11:21,0,0,1
2017-06-04,10:11:22,0,0,1
2017-06-04,10:11:23,40544,0,1
2017-06-04,10:11:24,0,0,1
2017-06-04,10:11:25,0,0,1
2017-06-04,10:11:26,0,0,1
2017-06-04,10:11:27,0,0,1
2017-06-04,10:11:28,0,0,1
2017-06-04,10:11:29,0,0,1
2017-06-04,10:11:30,0,0,1
2017-06-04,10:11:31,0,0,1
2017-06-04,10:11:32,0,0,1
2017-06-04,10:11:33,0,0,1
2017-06-04,10:11:34,0,0,1
2017-06-04,10:11:35,0,0,1
2017-06-04,10:11:36,0,0,1
2017-06-04,10:11:37,0,0,1
2017-06-04,10:11:38,0,0,1
2017-06-04,10:11:39,0,0,1
2017-06-04,10:11:40,0,0,1
2017-06-04,10:11:41,0,0,1
2017-06-04,10:11:42,0,0,1
2017-06-04,10:11:43,0,0,1
2017-06-04,10:11:44,0,0,1
2017-06-04,10:11:45,40541,0,1
2017-06-04,10:11:46,0,0,1
2017-06-04,10:11:47,0,0,1
2017-06-04,10:11:48,0,0,1
2017-06-04,10:11:49,0,0,1
2017-06-04,10:11:50,0,0,1
2017-06-04,10:11:51,0,0,1
2017-06-04,10:11:52,0,0,2
2017-06-04,10:11:53,0,0,2
2017-06-04,10:11:54,0,0,2
2017-06-04,10:11:55,0,0,2
2017-06-04,10:11:56,0,0,2
2017-06-04,10:11:57,0,0,2
2017-06-04,10:11:58,0,0,2
2017-06-04,10:11:59,40542,0,2
2017-06-04,10:12:00,0,0,2
2017-06-04,10:12:01,0,0,2
2017-06-04,10:12:02,0,0,2
2017-06-04,10:12:03,0,0,2
2017-06-04,10:12:04,0,0,2
2017-06-04,10:12:05,0,0,2
2017-06-04,10:12:06,0,0,2
2017-06-04,10:12:07,0,0,2
2017-06-04,10:12:08,0,0,2
2017-06-04,10:12:09,0,0,2
2017-06-04,10:12:10,0,0,2
2017-06-04,10:12:11,0,0,2
2017-06-04,10:12:12,0,0,2
2017-06-04,10:12:13,0,0,2
2017-06-04,10:12:14,0,0,2
2017-06-04,10:12:15,0,0,2
2017-06-04,10:12:16,0,0,2
2017-06-04,10:12:17,0,0,2
2017-06-04,10:12:18,0,0,2
2017-06-04,10:12:19,0,0,2
2017-06-04,10:12:20,0,0,2
2017-06-04,10:12:21,0,0,2
2017-06-04,10:12:22,0,0,2
2017-06-04,10:12:23,0,0,2
2017-06-04,10:12:24,0,0,2
2017-06-04,10:12:25,0,0,2
2017-06-04,10:12:26,0,0,2
2017-06-04,10:12:27,0,0,2
2017-06-04,10:12:28,0,0,2
2017-06-04,10:12:29,0,0,2
2017-06-04,10:12:30,0,0,2
2017-06-04,10:12:31,0,0,2
2017-06-04,10:12:32,0,0,2
2017-06-04,10:12:33,0,0,2
2017-06-04,10:12:34,0,0,2
2017-06-04,10:12:35,0,0,2
2017-06-04,10:12:36,0,0,2
2017-06-04,10:12:37,0,0,2
2017-06-04,10:12:38,0,0,2
2017-06-04,10:12:39,0,0,2
2017-06-04,10:12:40,0,0,2
2017-06-04,10:12:41,0,0,2
2017-06-04,10:12:42,0,0,2
2017-06-04,10:12:43,0,0,2
2017-06-04,10:12:44,0,0,2
2017-06-04,10:12:45,0,0,2
2017-06-04,10:12:46,0,0,2
2017-06-04,10:12:47,40541,0,2
2017-06-04,10:12:48,0,0,2
2017-06-04,10:12:49,0,0,2
2017-06-04,10:12:50,0,0,2
2017-06-04,10:12:51,0,0,2
2017-06-04,10:12:52,0,0,3
2017-06-04,10:12:53,0,0,3
2017-06-04,10:12:54,0,0,3
2017-06-04,10:12:55,0,0,3
2017-06-04,10:12:56,0,0,3
2017-06-04,10:12:57,0,0,3
2017-06-04,10:12:58,0,0,3
2017-06-04,10:12:59,0,0,3
2017-06-04,10:13:00,0,0,3
2017-06-04,10:13:01,0,0,3
2017-06-04,10:13:02,0,0,3
2017-06-04,10:13:03,0,0,3
2017-06-04,10:13:04,0,0,3
2017-06-04,10:13:05,0,0,3
2017-06-04,10:13:06,0,0,3
2017-06-04,10:13:07,0,0,3
2017-06-04,10:13:08,0,0,3
2017-06-04,10:13:09,0,0,3
2017-06-04,10:13:10,0,0,3
2017-06-04,10:13:11,0,0,3
2017-06-04,10:13:12,0,0,3
2017-06-04,10:13:13,0,0,3
2017-06-04,10:13:14,0,0,3
2017-06-04,10:13:15,0,0,3
2017-06-04,10:13:16,0,0,3
2017-06-04,10:13:17,0,0,3
2017-06-04,10:13:18,0,0,3
2017-06-04,10:13:19,0,0,3
2017-06-04,10:13:20,0,0,3
2017-06-04,10:13:21,0,0,3
2017-06-04,10:13:22,0,0,3
2017-06-04,10:13:23,0,0,3
2017-06-04,10:13:24,0,0,3
2017-06-04,10:13:25,0,0,3
2017-06-04,10:13:26,0,0,3
2017-06-04,10:13:27,0,0,3
2017-06-04,10:13:28,0,0,3
2017-06-04,10:13:29,0,0,3
2017-06-04,10:13:30,0,0,3
2017-06-04,10:13:31,0,0,3
2017-06-04,10:13:32,0,0,3
2017-06-04,10:13:33,0,0,3
2017-06-04,10:13:34,0,0,3
2017-06-04,10:13:35,0,0,3
2017-06-04,10:13:36,0,0,3
2017-06-04,10:13:37,0,0,3
2017-06-04,10:13:38,0,0,3
2017-06-04,10:13:39,0,0,3
2017-06-04,10:13:40,0,0,3
2017-06-04,10:13:41,0,0,3
2017-06-04,10:13:42,0,0,3
2017-06-04,10:13:43,0,0,3
2017-06-04,10:13:44,0,0,3
2017-06-04,10:13:45,0,0,3
2017-06-04,10:13:46,0,0,3
2017-06-04,10:13:47,0,0,3
2017-06-04,10:13:48,0,0,3
2017-06-04,10:13:49,40543,0,3
2017-06-04,10:13:50,0,0,3
2017-06-04,10:13:51,0,0,3
2017-06-04,10:13:52,0,0,4
2017-06-04,10:13:53,0,0,4
2017-06-04,10:13:54,0,0,4
2017-06-04,10:13:55,0,0,4
2017-06-04,10:13:56,0,0,4
2017-06-04,10:13:57,0,0,4
2017-06-04,10:13:58,0,0,4
2017-06-04,10:13:59,0,0,4
2017-06-04,10:14:00,0,0,4
2017-06-04,10:14:01,0,0,4
2017-06-04,10:14:02,0,0,4
2017-06-04,10:14:03,0,0,4
2017-06-04,10:14:04,0,0,4
2017-06-04,10:14:05,0,0,4
2017-06-04,10:14:06,0,0,4
2017-06-04,10:14:07,0,0,4
2017-06-04,10:14:08,0,0,4
2017-06-04,10:14:09,0,0,4
2017-06-04,10:14:10,0,0,4
2017-06-04,10:14:11,0,0,4
2017-06-04,10:14:12,0,0,4
2017-06-04,10:14:13,0,0,4
2017-06-04,10:14:14,0,0,4
2017-06-04,10:14:15,0,0,4
2017-06-04,10:14:16,0,0,4
2017-06-04,10:14:17,0,0,4
2017-06-04,10:14:18,0,0,4
2017-06-04,10:14:19,0,0,4
2017-06-04,10:14:20,0,0,4
2017-06-04,10:14:21,0,0,4
2017-06-04,10:14:22,0,0,4
2017-06-04,10:14:23,0,0,4
2017-06-04,10:14:24,0,0,4
2017-06-04,10:14:25,0,0,4
2017-06-04,10:14:26,0,0,4
2017-06-04,10:14:27,0,0,4
2017-06-04,10:14:28,0,0,4
2017-06-04,10:14:29,0,0,4
2017-06-04,10:14:30,0,0,4
2017-06-04,10:14:31,0,0,4
2017-06-04,10:14:32,0,0,4
2017-06-04,10:14:33,0,0,4
2017-06-04,10:14:34,0,0,4
2017-06-04,10:14:35,0,0,4
2017-06-04,10:14:36,0,0,4
2017-06-04,10:14:37,0,0,4
2017-06-04,10:14:38,0,0,4
2017-06-04,10:14:39,0,0,4
2017-06-04,10:14:40,0,0,4
2017-06-04,10:14:41,0,0,4
2017-06-04,10:14:42,0,0,4
2017-06-04,10:14:43,0,0,4
2017-06-04,10:14:44,0,0,4
2017-06-04,10:14:45,0,0,4
2017-06-04,10:14:46,0,0,4
2017-06-04,10:14:47,0,0,4
2017-06-04,10:14:48,0,0,4
2017-06-04,10:14:49,0,0,4
2017-06-04,10:14:50,0,0,4
2017-06-04,10:14:51,0,0,4
2017-06-04,10:14:52,0,0,5
2017-06-04,10:14:53,0,0,5
2017-06-04,10:14:54,0,0,5
2017-06-04,10:14:55,0,0,5
2017-06-04,10:14:56,0,0,5
2017-06-04,10:14:57,0,0,5
2017-06-04,10:14:58,0,0,5
2017-06-04,10:14:59,0,0,5
2017-06-04,10:15:00,0,0,5
2017-06-04,10:15:01,0,0,5
2017-06-04,10:15:02,0,0,5
2017-06-04,10:15:03,0,0,5
2017-06-04,10:15:04,0,0,5
2017-06-04,10:15:05,40544,0,5
2017-06-04,10:15:06,0,0,5
2017-06-04,10:15:07,0,0,5
2017-06-04,10:15:08,0,0,5
2017-06-04,10:15:09,0,0,5
2017-06-04,10:15:10,0,0,5
2017-06-04,10:15:11,0,0,5
2017-06-04,10:15:12,0,0,5
2017-06-04,10:15:13,0,0,5
2017-06-04,10:15:14,0,0,5
2017-06-04,10:15:15,0,0,5
2017-06-04,10:15:16,0,0,5
2017-06-04,10:15:17,0,0,5
2017-06-04,10:15:18,0,0,5
2017-06-04,10:15:19,0,0,5
2017-06-04,10:15:20,0,0,5
2017-06-04,10:15:21,0,0,5
2017-06-04,10:15:22,0,0,5
2017-06-04,10:15:23,0,0,5
2017-06-04,10:15:24,0,0,5
2017-06-04,10:15:25,0,0,5
2017-06-04,10:15:26,0,0,5
2017-06-04,10:15:27,0,0,5
2017-06-04,10:15:28,0,0,5
2017-06-04,10:15:29,0,0,5
2017-06-04,10:15:30,0,0,5
2017-06-04,10:15:31,0,0,5
2017-06-04,10:15:32,0,0,5
2017-06-04,10:15:33,0,0,5
2017-06-04,10:15:34,0,0,5
2017-06-04,10:15:35,0,0,5
2017-06-04,10:15:36,0,0,5
2017-06-04,10:15:37,0,0,5
2017-06-04,10:15:38,0,0,5
2017-06-04,10:15:39,0,0,5
2017-06-04,10:15:40,0,0,5
2017-06-04,10:15:41,0,0,5
2017-06-04,10:15:42,0,0,5
2017-06-04,10:15:43,0,0,5
2017-06-04,10:15:44,0,0,5
2017-06-04,10:15:45,0,0,5
2017-06-04,10:15:46,0,0,5
2017-06-04,10:15:47,0,0,5
2017-06-04,10:15:48,0,0,5
2017-06-04,10:15:49,0,0,5
2017-06-04,10:15:50,0,0,5
2017-06-04,10:15:51,0,0,5
2017-06-04,10:15:52,0,0,6
2017-06-04,10:15:53,0,0,6
2017-06-04,10:15:54,0,0,6
2017-06-04,10:15:55,0,0,6
2017-06-04,10:15:56,0,0,6
2017-06-04,10:15:57,0,0,6
2017-06-04,10:15:58,0,0,6
2017-06-04,10:15:59,0,0,6
2017-06-04,10:16:00,0,0,6
2017-06-04,10:16:01,0,0,6
2017-06-04,10:16:02,0,0,6
2017-06-04,10:16:03,0,0,6
2017-06-04,10:16:04,0,0,6
2017-06-04,10:16:05,0,0,6
2017-06-04,10:16:06,0,0,6
2017-06-04,10:16:07,0,0,6
2017-06-04,10:16:08,0,0,6
2017-06-04,10:16:09,0,0,6
2017-06-04,10:16:10,0,0,6
2017-06-04,10:16:11,0,0,6
2017-06-04,10:16:12,0,0,6
2017-06-04,10:16:13,0,0,6
2017-06-04,10:16:14,0,0,6
2017-06-04,10:16:15,0,0,6
2017-06-04,10:16:16,0,0,6
2017-06-04,10:16:17,0,0,6
2017-06-04,10:16:18,0,0,6
2017-06-04,10:16:19,0,0,6
2017-06-04,10:16:20,0,0,6
2017-06-04,10:16:21,0,0,6
2017-06-04,10:16:22,0,0,6
2017-06-04,10:16:23,0,0,6
2017-06-04,10:16:24,0,0,6
2017-06-04,10:16:25,40543,0,6
2017-06-04,10:16:26,0,0,6
2017-06-04,10:16:27,0,0,6
2017-06-04,10:16:28,0,0,6
2017-06-04,10:16:29,0,0,6
2017-06-04,10:16:30,0,0,6
2017-06-04,10:16:31,0,0,6
2017-06-04,10:16:32,0,0,6
2017-06-04,10:16:33,0,0,6
2017-06-04,10:16:34,0,0,6
2017-06-04,10:16:35,0,0,6
2017-06-04,10:16:36,0,0,6
2017-06-04,10:16:37,0,0,6
2017-06-04,10:16:38,0,0,6
2017-06-04,10:16:39,0,0,6
2017-06-04,10:16:40,0,0,6
2017-06-04,10:16:41,0,0,6
2017-06-04,10:16:42,0,0,6
2017-06-04,10:16:43,0,0,6
2017-06-04,10:16:44,0,0,6
2017-06-04,10:16:45,0,0,6
2017-06-04,10:16:46,0,0,6
2017-06-04,10:16:47,0,0,6
2017-06-04,10:16:48,0,0,6
2017-06-04,10:16:49,0,0,6
2017-06-04,10:16:50,0,0,6
2017-06-04,10:16:51,0,0,6
2017-06-04,10:16:52,0,0,7
2017-06-04,10:16:53,0,0,7
2017-06-04,10:16:54,0,0,7
2017-06-04,10:16:55,0,0,7
2017-06-04,10:16:56,0,0,7
2017-06-04,10:16:57,0,0,7
2017-06-04,10:16:58,0,0,7
2017-06-04,10:16:59,0,0,7
2017-06-04,10:17:00,0,0,7
2017-06-04,10:17:01,0,0,7
2017-06-04,10:17:02,0,0,7
2017-06-04,10:17:03,0,0,7
2017-06-04,10:17:04,0,0,7
2017-06-04,10:17:05,40543,0,7
2017-06-04,10:17:06,0,0,7
2017-06-04,10:17:07,0,0,7
2017-06-04,10:17:08,0,0,7
2017-06-04,10:17:09,0,0,7
2017-06-04,10:17:10,0,0,7
2017-06-04,10:17:11,0,0,7
2017-06-04,10:17:12,0,0,7
2017-06-04,10:17:13,0,0,7
2017-06-04,10:17:14,0,0,7
2017-06-04,10:17:15,0,0,7
2017-06-04,10:17:16,0,0,7
2017-06-04,10:17:17,0,0,7
2017-06-04,10:17:18,0,0,7
2017-06-04,10:17:19,0,0,7
2017-06-04,10:17:20,0,0,7
2017-06-04,10:17:21,0,0,7
2017-06-04,10:17:22,0,0,7
2017-06-04,10:17:23,0,0,7
2017-06-04,10:17:24,0,0,7
2017-06-04,10:17:25,0,0,7
2017-06-04,10:17:26,0,0,7
2017-06-04,10:17:27,0,0,7
2017-06-04,10:17:28,0,0,7
2017-06-04,10:17:29,0,0,7
2017-06-04,10:17:30,0,0,7
2017-06-04,10:17:31,0,0,7
2017-06-04,10:17:32,0,0,7
2017-06-04,10:17:33,0,0,7
2017-06-04,10:17:34,0,0,7
2017-06-04,10:17:35,0,0,7
2017-06-04,10:17:36,0,0,7
2017-06-04,10:17:37,0,0,7
2017-06-04,10:17:38,0,0,7
2017-06-04,10:17:39,0,0,7
2017-06-04,10:17:40,0,0,7
2017-06-04,10:17:41,0,0,7
2017-06-04,10:17:42,0,0,7
2017-06-04,10:17:43,0,0,7
2017-06-04,10:17:44,0,0,7
2017-06-04,10:17:45,0,0,7
2017-06-04,10:17:46,0,0,7
2017-06-04,10:17:47,0,0,7
2017-06-04,10:17:48,0,0,7
2017-06-04,10:17:49,0,0,7
2017-06-04,10:17:50,0,0,7
2017-06-04,10:17:51,0,0,7
2017-06-04,10:17:52,0,0,1
2017-06-04,10:17:53,0,0,1
2017-06-04,10:17:54,0,0,1
2017-06-04,10:17:55,0,0,1
2017-06-04,10:17:56,0,0,1
2017-06-04,10:17:57,0,0,1
2017-06-04,10:17:58,0,0,1
2017-06-04,10:17:59,0,0,1
2017-06-04,10:18:00,0,0,1
2017-06-04,10:18:01,0,0,1
2017-06-04,10:18:02,0,0,1
2017-06-04,10:18:03,0,0,1
2017-06-04,10:18:04,0,0,1
2017-06-04,10:18:05,0,0,1
2017-06-04,10:18:06,0,0,1
2017-06-04,10:18:07,0,0,1
2017-06-04,10:18:08,0,0,1
2017-06-04,10:18:09,0,0,1
2017-06-04,10:18:10,0,0,1
2017-06-04,10:18:11,0,0,1
2017-06-04,10:18:12,0,0,1
2017-06-04,10:18:13,40544,0,1
2017-06-04,10:18:14,0,0,1
2017-06-04,10:18:15,0,0,1
2017-06-04,10:18:16,0,0,1
2017-06-04,10:18:17,0,0,1
2017-06-04,10:18:18,0,0,1
2017-06-04,10:18:19,0,0,1
2017-06-04,10:18:20,0,0,1
2017-06-04,10:18:21,0,0,1
2017-06-04,10:18:22,0,0,1
2017-06-04,10:18:23,0,0,1
2017-06-04,10:18:24,0,0,1
2017-06-04,10:18:25,0,0,1
2017-06-04,10:18:26,0,0,1
2017-06-04,10:18:27,0,0,1
2017-06-04,10:18:28,0,0,1
2017-06-04,10:18:29,0,0,1
2017-06-04,10:18:30,0,0,1
2017-06-04,10:18:31,0,0,1
2017-06-04,10:18:32,0,0,1
2017-06-04,10:18:33,0,0,1
2017-06-04,10:18:34,0,0,1
2017-06-04,10:18:35,0,0,1
2017-06-04,10:18:36,0,0,1
2017-06-04,10:18:37,0,0,1
2017-06-04,10:18:38,0,0,1
2017-06-04,10:18:39,0,0,1
2017-06-04,10:18:40,0,0,1
2017-06-04,10:18:41,0,0,1
2017-06-04,10:18:42,0,0,1
2017-06-04,10:18:43,0,0,1
2017-06-04,10:18:44,0,0,1
2017-06-04,10:18:45,0,0,1
2017-06-04,10:18:46,0,0,1
2017-06-04,10:18:47,0,0,1
2017-06-04,10:18:48,0,0,1
2017-06-04,10:18:49,0,0,1
2017-06-04,10:18:50,0,0,1
2017-06-04,10:18:51,0,0,1
2017-06-04,10:18:52,0,0,2
2017-06-04,10:18:53,0,0,2
2017-06-04,10:18:54,0,0,2
2017-06-04,10:18:55,0,0,2
2017-06-04,10:18:56,0,0,2
2017-06-04,10:18:57,40543,0,2
2017-06-04,10:18:58,0,0,2
2017-06-04,10:18:59,0,0,2
2017-06-04,10:19:00,0,0,2
2017-06-04,10:19:01,0,0,2
2017-06-04,10:19:02,0,0,2
2017-06-04,10:19:03,0,0,2
2017-06-04,10:19:04,0,0,2
2017-06-04,10:19:05,0,0,2
2017-06-04,10:19:06,0,0,2
2017-06-04,10:19:07,0,0,2
2017-06-04,10:19:08,0,0,2
2017-06-04,10:19:09,0,0,2
2017-06-04,10:19:10,0,0,2
2017-06-04,10:19:11,0,0,2
2017-06-04,10:19:12,0,0,2
2017-06-04,10:19:13,0,0,2
2017-06-04,10:19:14,0,0,2
2017-06-04,10:19:15,0,0,2
2017-06-04,10:19:16,0,0,2
2017-06-04,10:19:17,0,0,2
2017-06-04,10:19:18,0,0,2
2017-06-04,10:19:19,0,0,2
2017-06-04,10:19:20,0,0,2
2017-06-04,10:19:21,0,0,2
2017-06-04,10:19:22,0,0,2
2017-06-04,10:19:23,0,0,2
2017-06-04,10:19:24,0,0,2
2017-06-04,10:19:25,0,0,2
2017-06-04,10:19:26,0,0,2
2017-06-04,10:19:27,0,0,2
2017-06-04,10:19:28,0,0,2
2017-06-04,10:19:29,0,0,2
2017-06-04,10:19:30,0,0,2
2017-06-04,10:19:31,0,0,2
2017-06-04,10:19:32,0,0,2
2017-06-04,10:19:33,0,0,2
2017-06-04,10:19:34,0,0,2
2017-06-04,10:19:35,0,0,2
2017-06-04,10:19:36,0,0,2
2017-06-04,10:19:37,0,0,2
2017-06-04,10:19:38,0,0,2
2017-06-04,10:19:39,0,0,2
2017-06-04,10:19:40,0,0,2
2017-06-04,10:19:41,40532,0,2
2017-06-04,10:19:42,0,0,2
2017-06-04,10:19:43,0,0,2
2017-06-04,10:19:44,0,0,2
2017-06-04,10:19:45,0,0,2
2017-06-04,10:19:46,0,0,2
2017-06-04,10:19:47,0,0,2
2017-06-04,10:19:48,0,0,2
2017-06-04,10:19:49,0,0,2
2017-06-04,10:19:50,0,0,2
2017-06-04,10:19:51,0,0,2
2017-06-04,10:19:52,0,0,3
2017-06-04,10:19:53,0,0,3
2017-06-04,10:19:54,0,0,3
2017-06-04,10:19:55,0,0,3
2017-06-04,10:19:56,0,0,3
2017-06-04,10:19:57,0,0,3
2017-06-04,10:19:58,0,0,3
2017-06-04,10:19:59,0,0,3
2017-06-04,10:20:00,0,0,3
2017-06-04,10:20:01,0,0,3
2017-06-04,10:20:02,0,0,3
2017-06-04,10:20:03,0,0,3
2017-06-04,10:20:04,40542,0,3
2017-06-04,10:20:05,0,0,3
2017-06-04,10:20:06,0,0,3
2017-06-04,10:20:07,0,0,3
2017-06-04,10:20:08,0,0,3
2017-06-04,10:20:09,0,0,3
2017-06-04,10:20:10,0,0,3
2017-06-04,10:20:11,0,0,3
2017-06-04,10:20:12,0,0,3
2017-06-04,10:20:13,0,0,3
2017-06-04,10:20:14,0,0,3
2017-06-04,10:20:15,0,0,3
2017-06-04,10:20:16,0,0,3
2017-06-04,10:20:17,0,0,3
2017-06-04,10:20:18,0,0,3
2017-06-04,10:20:19,0,0,3
2017-06-04,10:20:20,0,0,3
2017-06-04,10:20:21,0,0,3
2017-06-04,10:20:22,0,0,3
2017-06-04,10:20:23,0,0,3
2017-06-04,10:20:24,0,0,3
2017-06-04,10:20:25,0,0,3
2017-06-04,10:20:26,0,0,3
2017-06-04,10:20:27,0,0,3
2017-06-04,10:20:28,0,0,3
2017-06-04,10:20:29,0,0,3
2017-06-04,10:20:30,0,0,3
2017-06-04,10:20:31,0,0,3
2017-06-04,10:20:32,0,0,3
2017-06-04,10:20:33,0,0,3
2017-06-04,10:20:34,0,0,3
2017-06-04,10:20:35,0,0,3
2017-06-04,10:20:36,0,0,3
2017-06-04,10:20:37,0,0,3
2017-06-04,10:20:38,0,0,3
2017-06-04,10:20:39,0,0,3
2017-06-04,10:20:40,0,0,3
2017-06-04,10:20:41,0,0,3
2017-06-04,10:20:42,0,0,3
2017-06-04,10:20:43,0,0,3
2017-06-04,10:20:44,0,0,3
2017-06-04,10:20:45,0,0,3
2017-06-04,10:20:46,0,0,3
2017-06-04,10:20:47,0,0,3
2017-06-04,10:20:48,0,0,3
2017-06-04,10:20:49,0,0,3
2017-06-04,10:20:50,40544,0,3
2017-06-04,10:20:51,0,0,3
2017-06-04,10:20:52,0,0,4
2017-06-04,10:20:53,0,0,4
2017-06-04,10:20:54,0,0,4
2017-06-04,10:20:55,0,0,4
2017-06-04,10:20:56,0,0,4
2017-06-04,10:20:57,0,0,4
2017-06-04,10:20:58,0,0,4
2017-06-04,10:20:59,0,0,4
2017-06-04,10:21:00,0,0,4
2017-06-04,10:21:01,0,0,4
2017-06-04,10:21:02,0,0,4
2017-06-04,10:21:03,0,0,4
2017-06-04,10:21:04,0,0,4
2017-06-04,10:21:05,0,0,4
2017-06-04,10:21:06,0,0,4
2017-06-04,10:21:07,0,0,4
2017-06-04,10:21:08,0,0,4
2017-06-04,10:21:09,0,0,4
2017-06-04,10:21:10,0,0,4
2017-06-04,10:21:11,0,0,4
2017-06-04,10:21:12,0,0,4
2017-06-04,10:21:13,0,0,4
2017-06-04,10:21:14,40541,0,4
2017-06-04,10:21:15,0,0,4
2017-06-04,10:21:16,0,0,4
2017-06-04,10:21:17,0,0,4
2017-06-04,10:21:18,0,0,4
2017-06-04,10:21:19,0,0,4
2017-06-04,10:21:20,0,0,4
2017-06-04,10:21:21,0,0,4
2017-06-04,10:21:22,0,0,4
2017-06-04,10:21:23,0,0,4
2017-06-04,10:21:24,0,0,4
2017-06-04,10:21:25,0,0,4
2017-06-04,10:21:26,0,0,4
2017-06-04,10:21:27,0,0,4
2017-06-04,10:21:28,0,0,4
2017-06-04,10:21:29,0,0,4
2017-06-04,10:21:30,0,0,4
2017-06-04,10:21:31,0,0,4
2017-06-04,10:21:32,0,0,4
2017-06-04,10:21:33,0,0,4
2017-06-04,10:21:34,0,0,4
2017-06-04,10:21:35,0,0,4
2017-06-04,10:21:36,0,0,4
2017-06-04,10:21:37,0,0,4
2017-06-04,10:21:38,0,0,4
2017-06-04,10:21:39,0,0,4
2017-06-04,10:21:40,0,0,4
2017-06-04,10:21:41,0,0,4
2017-06-04,10:21:42,0,0,4
2017-06-04,10:21:43,0,0,4
2017-06-04,10:21:44,0,0,4
2017-06-04,10:21:45,0,0,4
2017-06-04,10:21:46,0,0,4
2017-06-04,10:21:47,0,0,4
2017-06-04,10:21:48,0,0,4
2017-06-04,10:21:49,0,0,4
2017-06-04,10:21:50,0,0,4
2017-06-04,10:21:51,0,0,4
2017-06-04,10:21:52,0,0,5
2017-06-04,10:21:53,0,0,5
2017-06-04,10:21:54,0,0,5
2017-06-04,10:21:55,0,0,5
2017-06-04,10:21:56,0,0,5
2017-06-04,10:21:57,0,0,5
2017-06-04,10:21:58,0,0,5
2017-06-04,10:21:59,0,0,5
2017-06-04,10:22:00,0,0,5
2017-06-04,10:22:01,0,0,5
2017-06-04,10:22:02,0,0,5
2017-06-04,10:22:03,0,0,5
2017-06-04,10:22:04,0,0,5
2017-06-04,10:22:05,0,0,5
2017-06-04,10:22:06,0,0,5
2017-06-04,10:22:07,0,0,5
2017-06-04,10:22:08,0,0,5
2017-06-04,10:22:09,0,0,5
2017-06-04,10:22:10,0,0,5
2017-06-04,10:22:11,0,0,5
2017-06-04,10:22:12,0,0,5
2017-06-04,10:22:13,0,0,5
2017-06-04,10:22:14,0,0,5
2017-06-04,10:22:15,0,0,5
2017-06-04,10:22:16,0,0,5
2017-06-04,10:22:17,0,0,5
2017-06-04,10:22:18,0,0,5
2017-06-04,10:22:19,0,0,5
2017-06-04,10:22:20,0,0,5
2017-06-04,10:22:21,0,0,5
2017-06-04,10:22:22,0,0,5
2017-06-04,10:22:23,0,0,5
2017-06-04,10:22:24,0,0,5
2017-06-04,10:22:25,0,0,5
2017-06-04,10:22:26,0,0,5
2017-06-04,10:22:27,0,0,5
2017-06-04,10:22:28,0,0,5
2017-06-04,10:22:29,0,0,5
2017-06-04,10:22:30,0,0,5
2017-06-04,10:22:31,0,0,5
2017-06-04,10:22:32,0,0,5
2017-06-04,10:22:33,0,0,5
2017-06-04,10:22:34,0,0,5
2017-06-04,10:22:35,0,0,5
2017-06-04,10:22:36,0,0,5
2017-06-04,10:22:37,0,0,5
2017-06-04,10:22:38,40542,0,5
